#' Snake River Spring-Summer-run Chinook Salmon ESU
#'
#' Spawner counts and fraction wild data.
#'
#' @format A csv file.
#' \describe{
#'   \item{NMFS_POPID}{NWFSC id for the population.}
#'   \item{ESU}{}
#'   \item{SPECIES}{}
#'   \item{RUN_TIMING}{}
#'   \item{MAJOR_POPULATION_GROUP}{}
#'   \item{COMMON_POPULATION_NAME}{}
#'   \item{BROOD_YEAR}{The year that the count was made.}
#'   \item{NUMBER_OF_SPAWNERS}{Spawners count. -99 means missing count.}
#'   \item{FRACWILD}{Fraction wild. -99 means missing information.}
#' }
#' @details Downloaded from the SPS Master Oracle 2013-2014 Database on
#' January 28, 2016
"NMFS_POPID", "ESU", "SPECIES", "RUN_TIMING", "MAJOR_POPULATION_GROUP", "COMMON_POPULATION_NAME", "BROOD_YEAR", "NUMBER_OF_SPAWNERS", "FRACWILD"
59, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Big Creek", 1972, 292, 1
59, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Big Creek", 1973, 468, 1
59, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Big Creek", 1974, 136, 1
59, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Big Creek", 1975, 375, 1
59, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Big Creek", 1976, 107, 1
59, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Big Creek", 1977, 43, 1
59, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Big Creek", 1978, 463, 1
59, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Big Creek", 1979, 73, 1
59, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Big Creek", 1980, 19, 1
59, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Big Creek", 1981, 107, 1
59, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Big Creek", 1982, 34, 1
59, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Big Creek", 1983, 131, 1
59, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Big Creek", 1984, 204, 1
59, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Big Creek", 1985, 341, 1
59, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Big Creek", 1986, 326, 1
59, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Big Creek", 1987, 175, 1
59, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Big Creek", 1988, 492, 1
59, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Big Creek", 1989, 146, 1
59, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Big Creek", 1990, 97, 1
59, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Big Creek", 1991, 63, 1
59, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Big Creek", 1992, 107, 1
59, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Big Creek", 1993, 273, 1
59, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Big Creek", 1994, 14, 1
59, "Snake River Spring/Summer-run Chinook Salmon ESU", "Chinook", "Spring/Summer-run", "Middle Fork Salmon River", "Big Creek", 1995, 9, 1
