Series,Method,Citation,Contributor,NMFS_POPID,ESU,MAJOR_POPULATION_GROUP,POPULATION_NAME,COMMON_POPULATION_NAME,DISPLAY_ORDER,SPECIES,RUN_TIMING,STREAM_NAME,BROOD_YEAR,NUMBER_OF_SPAWNERS,FRACWILD,CATCH,AGE_1_RETURNS,AGE_2_RETURNS,AGE_3_RETURNS,AGE_4_RETURNS,AGE_5_RETURNS,AGE_6_RETURNS,AGE_7_RETURNS
LCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,8,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Grays/Chinook Fall (Tule) Chinook,Grays & Chinook R.,1.1.1,Chinook salmon,Fall,Grays River,1992,4,-99,-99,-99,-99,-99,1,-99,-99,-99
LCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,8,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Grays/Chinook Fall (Tule) Chinook,Grays & Chinook R.,1.1.1,Chinook salmon,Fall,Grays River,1993,40,-99,-99,-99,-99,0.4,0.575,0.025,-99,-99
LCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,8,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Grays/Chinook Fall (Tule) Chinook,Grays & Chinook R.,1.1.1,Chinook salmon,Fall,Grays River,1994,47,-99,-99,-99,-99,0.255,0.745,-99,-99,-99
LCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,8,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Grays/Chinook Fall (Tule) Chinook,Grays & Chinook R.,1.1.1,Chinook salmon,Fall,Grays River,1995,29,-99,-99,-99,-99,-99,0.517,0.483,-99,-99
LCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,8,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Grays/Chinook Fall (Tule) Chinook,Grays & Chinook R.,1.1.1,Chinook salmon,Fall,Grays River,1996,351,-99,-99,-99,-99,0.359,0.601,0.04,-99,-99
LCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,8,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Grays/Chinook Fall (Tule) Chinook,Grays & Chinook R.,1.1.1,Chinook salmon,Fall,Grays River,1997,12,-99,-99,-99,-99,0.167,0.833,-99,-99,-99
LCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,8,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Grays/Chinook Fall (Tule) Chinook,Grays & Chinook R.,1.1.1,Chinook salmon,Fall,Grays River,1998,93,-99,-99,-99,-99,0.398,0.43,0.172,-99,-99
LCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,8,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Grays/Chinook Fall (Tule) Chinook,Grays & Chinook R.,1.1.1,Chinook salmon,Fall,Grays River,1999,303,-99,-99,-99,-99,0.356,0.594,0.05,-99,-99
LCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,8,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Grays/Chinook Fall (Tule) Chinook,Grays & Chinook R.,1.1.1,Chinook salmon,Fall,Grays River,2000,89,-99,-99,-99,-99,0.045,0.831,0.124,-99,-99
LCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,8,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Grays/Chinook Fall (Tule) Chinook,Grays & Chinook R.,1.1.1,Chinook salmon,Fall,Grays River,2001,241,-99,-99,-99,-99,0.519,0.481,-99,-99,-99
LCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,8,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Grays/Chinook Fall (Tule) Chinook,Grays & Chinook R.,1.1.1,Chinook salmon,Fall,Grays River,2002,78,-99,-99,-99,-99,0.333,0.5,0.167,-99,-99
LCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,8,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Grays/Chinook Fall (Tule) Chinook,Grays & Chinook R.,1.1.1,Chinook salmon,Fall,Grays River,2003,373,-99,-99,-99,-99,0.11,0.705,0.185,-99,-99
LCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,8,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Grays/Chinook Fall (Tule) Chinook,Grays & Chinook R.,1.1.1,Chinook salmon,Fall,Grays River,2004,726,-99,-99,-99,-99,0.14,0.756,0.103,-99,-99
LCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,8,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Grays/Chinook Fall (Tule) Chinook,Grays & Chinook R.,1.1.1,Chinook salmon,Fall,Grays River,2005,122,-99,-99,-99,-99,0.41,0.385,0.205,-99,-99
LCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,8,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Grays/Chinook Fall (Tule) Chinook,Grays & Chinook R.,1.1.1,Chinook salmon,Fall,Grays River,2006,383,-99,-99,-99,-99,0.629,0.316,0.037,0.018,-99
LCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,8,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Grays/Chinook Fall (Tule) Chinook,Grays & Chinook R.,1.1.1,Chinook salmon,Fall,Grays River,2007,96,-99,-99,-99,-99,0.427,0.51,0.063,-99,-99
LCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,8,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Grays/Chinook Fall (Tule) Chinook,Grays & Chinook R.,1.1.1,Chinook salmon,Fall,Grays River,2008,95,0.347,-99,-99,-99,-99,-99,-99,-99,-99
LCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,8,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Grays/Chinook Fall (Tule) Chinook,Grays & Chinook R.,1.1.1,Chinook salmon,Fall,Grays River,2009,555,0.378,-99,-99,-99,-99,-99,-99,-99,-99
LCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,8,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Grays/Chinook Fall (Tule) Chinook,Grays & Chinook R.,1.1.1,Chinook salmon,Fall,Grays River,2010,170,0.486,-99,-99,-99,0.627,0.325,0.036,0.012,-99
LCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,8,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Grays/Chinook Fall (Tule) Chinook,Grays & Chinook R.,1.1.1,Chinook salmon,Fall,Grays River,2011,416,0.149,-99,-99,-99,0.422,0.547,0.031,0,-99
LCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,8,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Grays/Chinook Fall (Tule) Chinook,Grays & Chinook R.,1.1.1,Chinook salmon,Fall,Grays River,2012,160,0.219,-99,-99,-99,0.314,0.571,0.086,0.029,-99
LCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,8,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Grays/Chinook Fall (Tule) Chinook,Grays & Chinook R.,1.1.1,Chinook salmon,Fall,Grays River,2013,1644,0.055,-99,-99,-99,0.263,0.663,0.063,0.011,-99
LCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,8,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Grays/Chinook Fall (Tule) Chinook,Grays & Chinook R.,1.1.1,Chinook salmon,Fall,Grays River,2014,969,0.191,-99,-99,-99,0.13,0.811,0.049,0.011,-99
LCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,8,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Grays/Chinook Fall (Tule) Chinook,Grays & Chinook R.,1.1.1,Chinook salmon,Fall,Grays River,2015,762,0.289,-99,-99,-99,0.609,0.341,0.041,0.009,-99
LCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,8,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Grays/Chinook Fall (Tule) Chinook,Grays & Chinook R.,1.1.1,Chinook salmon,Fall,Grays River,2016,356,0.226,-99,-99,-99,0.198,0.63,0.086,0.086,-99
LCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,8,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Grays/Chinook Fall (Tule) Chinook,Grays & Chinook R.,1.1.1,Chinook salmon,Fall,Grays River,2017,565,0.523,-99,-99,-99,0.576,0.366,0.047,0.01,-99
LCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,8,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Grays/Chinook Fall (Tule) Chinook,Grays & Chinook R.,1.1.1,Chinook salmon,Fall,Grays River,2018,734,0.702,-99,-99,-99,0.422,0.404,0.162,0.011,-99
LCchinook2020,Survey,CAX05262020,Oregon Department of Fish and Wildlife,33,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Youngs Bay,Youngs Bay,1.1.2,Chinook salmon,Fall,Youngs River and tributaries,2012,6686,0.025,-99,-99,-99,-99,-99,-99,-99,-99
LCchinook2020,Survey,CAX05262020,Oregon Department of Fish and Wildlife,33,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Youngs Bay,Youngs Bay,1.1.2,Chinook salmon,Fall,Youngs River and tributaries,2013,8485,0.048,-99,-99,-99,-99,-99,-99,-99,-99
LCchinook2020,Survey,CAX05262020,Oregon Department of Fish and Wildlife,33,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Youngs Bay,Youngs Bay,1.1.2,Chinook salmon,Fall,Youngs River and tributaries,2014,2345,0.051,-99,-99,-99,-99,-99,-99,-99,-99
LCchinook2020,Survey,CAX05262020,Oregon Department of Fish and Wildlife,33,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Youngs Bay,Youngs Bay,1.1.2,Chinook salmon,Fall,Youngs River and tributaries,2015,2026,0.189,-99,-99,-99,-99,-99,-99,-99,-99
LCchinook2020,Survey,CAX05262020,Oregon Department of Fish and Wildlife,33,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Youngs Bay,Youngs Bay,1.1.2,Chinook salmon,Fall,Youngs River and tributaries,2016,768,0.243,-99,-99,-99,-99,-99,-99,-99,-99
LCchinook2020,Survey,CAX05262020,Oregon Department of Fish and Wildlife,33,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Youngs Bay,Youngs Bay,1.1.2,Chinook salmon,Fall,Youngs River and tributaries,2017,1927,0.097,-99,-99,-99,-99,-99,-99,-99,-99
LCchinook2020,Survey,CAX05262020,Oregon Department of Fish and Wildlife,33,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Youngs Bay,Youngs Bay,1.1.2,Chinook salmon,Fall,Youngs River and tributaries,2018,2383,0.014,-99,-99,-99,-99,-99,-99,-99,-99
LCchinook2020,Survey,CAX05262020,Oregon Department of Fish and Wildlife,1,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Big Creek,Big Ck.,1.1.3,Chinook salmon,Fall,Big Creek tributaries,2012,1096,0.05,-99,-99,-99,-99,-99,-99,-99,-99
LCchinook2020,Survey,CAX05262020,Oregon Department of Fish and Wildlife,1,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Big Creek,Big Ck.,1.1.3,Chinook salmon,Fall,Big Creek tributaries,2013,946,0,-99,-99,-99,-99,-99,-99,-99,-99
LCchinook2020,Survey,CAX05262020,Oregon Department of Fish and Wildlife,1,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Big Creek,Big Ck.,1.1.3,Chinook salmon,Fall,Big Creek tributaries,2014,2583,0.016,-99,-99,-99,-99,-99,-99,-99,-99
LCchinook2020,Survey,CAX05262020,Oregon Department of Fish and Wildlife,1,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Big Creek,Big Ck.,1.1.3,Chinook salmon,Fall,Big Creek tributaries,2015,2586,0,-99,-99,-99,-99,-99,-99,-99,-99
LCchinook2020,Survey,CAX05262020,Oregon Department of Fish and Wildlife,1,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Big Creek,Big Ck.,1.1.3,Chinook salmon,Fall,Big Creek tributaries,2016,582,0.077,-99,-99,-99,-99,-99,-99,-99,-99
LCchinook2020,Survey,CAX05262020,Oregon Department of Fish and Wildlife,1,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Big Creek,Big Ck.,1.1.3,Chinook salmon,Fall,Big Creek tributaries,2017,1279,0,-99,-99,-99,-99,-99,-99,-99,-99
LCchinook2020,Survey,CAX05262020,Oregon Department of Fish and Wildlife,1,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Big Creek,Big Ck.,1.1.3,Chinook salmon,Fall,Big Creek tributaries,2018,12301,0.009,-99,-99,-99,-99,-99,-99,-99,-99
LCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,7,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Elochoman/Skamokawa Fall (Tule) Chinook,Elochoman R.,1.1.4,Chinook salmon,Fall,Elochoman River,1964,3020,-99,-99,-99,-99,0.584,0.409,0.007,-99,-99
LCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,7,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Elochoman/Skamokawa Fall (Tule) Chinook,Elochoman R.,1.1.4,Chinook salmon,Fall,Elochoman River,1965,2539,-99,-99,-99,-99,0.361,0.639,-99,-99,-99
LCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,7,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Elochoman/Skamokawa Fall (Tule) Chinook,Elochoman R.,1.1.4,Chinook salmon,Fall,Elochoman River,1966,2984,-99,-99,-99,-99,0.968,0.032,-99,-99,-99
LCchinook2020,Survey,CAX05262020,Washington Department of Fish and Wildlife,7,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,Elochoman/Skamokawa Fall (Tule) Chinook,Elochoman R.,1.1.4,Chinook salmon,Fall,Elochoman River,1967,3182,-99,-99,-99,-99,0.571,0.429,-99,-99,-99
