#' Middle Columbia River Steelhead DPS
#'
#' Spawner counts and fraction wild data.
#'
#' @format A csv file.
#' \describe{
#'   \item{NMFS_POPID}{NWFSC id for the population.}
#'   \item{ESU}{}
#'   \item{SPECIES}{}
#'   \item{RUN_TIMING}{}
#'   \item{MAJOR_POPULATION_GROUP}{}
#'   \item{COMMON_POPULATION_NAME}{}
#'   \item{BROOD_YEAR}{The year that the count was made.}
#'   \item{NUMBER_OF_SPAWNERS}{Spawners count. -99 means missing count.}
#'   \item{FRACWILD}{Fraction wild. -99 means missing information.}
#' }
#' @details Downloaded from the SPS Master Oracle 2013-2014 Database on
#' January 28, 2016
"NMFS_POPID", "ESU", "SPECIES", "RUN_TIMING", "MAJOR_POPULATION_GROUP", "COMMON_POPULATION_NAME", "BROOD_YEAR", "NUMBER_OF_SPAWNERS", "FRACWILD"
251, "Middle Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascades Eastern Slope Tributaries", "Fifteenmile Creek", 2004, 988, 1
251, "Middle Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascades Eastern Slope Tributaries", "Fifteenmile Creek", 2005, 352, 1
251, "Middle Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascades Eastern Slope Tributaries", "Fifteenmile Creek", 2006, 367.2056885, 1
251, "Middle Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascades Eastern Slope Tributaries", "Fifteenmile Creek", 2007, 196, 1
251, "Middle Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascades Eastern Slope Tributaries", "Fifteenmile Creek", 2008, 129, 1
251, "Middle Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascades Eastern Slope Tributaries", "Fifteenmile Creek", 2009, 395.4789734, 1
251, "Middle Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascades Eastern Slope Tributaries", "Fifteenmile Creek", 2010, 737, 1
251, "Middle Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascades Eastern Slope Tributaries", "Fifteenmile Creek", 2011, 432, 0.961
251, "Middle Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascades Eastern Slope Tributaries", "Fifteenmile Creek", 2012, 584, 0.954
251, "Middle Columbia River Steelhead DPS", "Steelhead", "Winter-run", "Cascades Eastern Slope Tributaries", "Fifteenmile Creek", 2013, 311, 0.932
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 1965, 3180, 1
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 1966, 6981, 1
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 1967, 5546, 1
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 1968, 3784, 1
252, "Middle Columbia River Steelhead DPS", "Steelhead", "Summer-run", "John Day River", "John Day River Lower Mainstem Tributaries", 1969, 2981, 1
