NMFS_POPID,RECOVERY_DOMAIN,ESU,MAJOR_POPULATION_GROUP,COMMON_POPULATION_NAME,NWR_Name,Population_RunTime,SPECIES,RUN_TIMING,STREAM_NAME,START_YEAR,END_YEAR,BROOD_YEAR,VIABILITY_TYPE,NUMBER_OF_SPAWNERS,SPAWNER_NOTES,FRACWILD,HATCHERY_FRACTION,HATCHERY_FRACTION_NOTES,CATCH,AGE_1_RETURNS,AGE_2_RETURNS,AGE_3_RETURNS,AGE_4_RETURNS,AGE_5_RETURNS,AGE_6_RETURNS,AGE_7_RETURNS,AGE_1_HARVEST,AGE_2_HARVEST,AGE_3_HARVEST,AGE_4_HARVEST,AGE_5_HARVEST,AGE_6_HARVEST,AGE_7_HARVEST,REGIME,AGE_NOTES,ABUND_COUNT_EXTERNAL_FILE_1_LI,ABUND_COUNT_EXTERNAL_FILE_2_LI,POPULATION_DB_ID,TOTAL_SPAWNERS_WITH_JACKS,NATURAL_SPAWNERS_WITH_JACKS,NATURAL_ADULT_ANNUAL_RUN_4_6,JACK_FRAC_OF_HATCHERY_SPAWNERS,ADULT_NATURAL_HARVEST_RATE,NAT_NO_ORIGIN_BROOD_STOCK,ADULT_BROOD_RETURNS,SAR_ADJUSTED_ADULT_BRD_RETURNS,LINK_REFERENCE_S,ADJUSTED_LINK_REFERENCE_S,ATTRIBUTE_SCOPE_TYPE,INCLUDE_AGE2,HATCHERY_RETURN,HATCHERY_RETURN_NOR,NUMBER_USED_FOR_BROODSTOCK,FRACTION_BROODSTOCK_TAKEN_NOR,AGE_DATA_TYPE,AGE_DETERMINATION_SAMPLE_SIZE,AEQ_CATCH_AGE2_OCEAN,CO2_DATA_TYPE,AEQ_CATCH_AGE3_OCEAN,CO3_DATA_TYPE,AEQ_CATCH_AGE4_OCEAN,CO4_DATA_TYPE,AEQ_CATCH_AGE5_OCEAN,CO5_DATA_TYPE,CATCH_AGE2_TERMINAL_FISHERIES,CTF2_DATA_TYPE,CATCH_AGE3_TERMINAL_FISHERIES,CTF3_DATA_TYPE,CATCH_AGE4_TERMINAL_FISHERIES,CTF4_DATA_TYPE,CATCH_AGE5_TERMINAL_FISHERIES,CTF5_DATA_TYPE,PPM_POSTFISHERY_PRESPAWN_MORT,PPM_AGE2,PPM_AGE3,PPM_AGE4,PPM_AGE5,RETURN_POTENTIAL,RETURN_POTENTIAL_AGE2,RETURN_POTENTIAL_AGE3,RETURN_POTENTIAL_AGE4,RETURN_POTENTIAL_AGE5,SAIP_STOCK_ID,SAIP_ABUNDANCE,SAIP_CATCH,SAIP_ANTHROPOGENIC,SAIP_LIFE_HISTORY,SAIP_ASSESSMENT_MODEL,SAIP_FREQUENCY,QAQC_FLAG
296,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Stillaguamish River,Steelhead (Puget Sound DPS) - Stillaguamish River,Stillaguamish River-Winter-run,Steelhead,Winter-run,,1985,2013,1995,,1556,,1,,,2051,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Stillaguamish River,Steelhead (Puget Sound DPS) - Stillaguamish River,Stillaguamish River-Winter-run,Steelhead,Winter-run,,1985,2013,1996,,1094,,0.84,,,863,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Stillaguamish River,Steelhead (Puget Sound DPS) - Stillaguamish River,Stillaguamish River-Winter-run,Steelhead,Winter-run,,1985,2013,1997,,-99,,-99,,,793,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Stillaguamish River,Steelhead (Puget Sound DPS) - Stillaguamish River,Stillaguamish River-Winter-run,Steelhead,Winter-run,,1985,2013,1998,,1185,,0.93,,,214,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Stillaguamish River,Steelhead (Puget Sound DPS) - Stillaguamish River,Stillaguamish River-Winter-run,Steelhead,Winter-run,,1985,2013,1999,,917,,0.76,,,936,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Stillaguamish River,Steelhead (Puget Sound DPS) - Stillaguamish River,Stillaguamish River-Winter-run,Steelhead,Winter-run,,1985,2013,2000,,463,,0.71,,,1278,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Stillaguamish River,Steelhead (Puget Sound DPS) - Stillaguamish River,Stillaguamish River-Winter-run,Steelhead,Winter-run,,1985,2013,2001,,630,,0.87,,,1080,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Stillaguamish River,Steelhead (Puget Sound DPS) - Stillaguamish River,Stillaguamish River-Winter-run,Steelhead,Winter-run,,1985,2013,2002,,354,,0.46,,,1427,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Stillaguamish River,Steelhead (Puget Sound DPS) - Stillaguamish River,Stillaguamish River-Winter-run,Steelhead,Winter-run,,1985,2013,2003,,660,,0.91,,,536,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Stillaguamish River,Steelhead (Puget Sound DPS) - Stillaguamish River,Stillaguamish River-Winter-run,Steelhead,Winter-run,,1985,2013,2004,,740,,0.8,,,512,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Stillaguamish River,Steelhead (Puget Sound DPS) - Stillaguamish River,Stillaguamish River-Winter-run,Steelhead,Winter-run,,1985,2013,2005,,462,,0.61,,,733,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Stillaguamish River,Steelhead (Puget Sound DPS) - Stillaguamish River,Stillaguamish River-Winter-run,Steelhead,Winter-run,,1985,2013,2006,,676,,0.64,,,625,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Stillaguamish River,Steelhead (Puget Sound DPS) - Stillaguamish River,Stillaguamish River-Winter-run,Steelhead,Winter-run,,1985,2013,2007,,-99,,-99,,,852,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Stillaguamish River,Steelhead (Puget Sound DPS) - Stillaguamish River,Stillaguamish River-Winter-run,Steelhead,Winter-run,,1985,2013,2008,,306,,1,,,521,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Stillaguamish River,Steelhead (Puget Sound DPS) - Stillaguamish River,Stillaguamish River-Winter-run,Steelhead,Winter-run,,1985,2013,2009,,120,,1,,,116,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Stillaguamish River,Steelhead (Puget Sound DPS) - Stillaguamish River,Stillaguamish River-Winter-run,Steelhead,Winter-run,,1985,2013,2010,,372,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Stillaguamish River,Steelhead (Puget Sound DPS) - Stillaguamish River,Stillaguamish River-Winter-run,Steelhead,Winter-run,,1985,2013,2011,,362,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Stillaguamish River,Steelhead (Puget Sound DPS) - Stillaguamish River,Stillaguamish River-Winter-run,Steelhead,Winter-run,,1985,2013,2012,,340,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Stillaguamish River,Steelhead (Puget Sound DPS) - Stillaguamish River,Stillaguamish River-Winter-run,Steelhead,Winter-run,,1985,2013,2013,,514,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Tolt River,Steelhead (Puget Sound DPS) - Tolt River Summer-run,Tolt River-Summer-run,Steelhead,Summer-run,,1977,2013,1977,,-99,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Tolt River,Steelhead (Puget Sound DPS) - Tolt River Summer-run,Tolt River-Summer-run,Steelhead,Summer-run,,1977,2013,1978,,-99,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Tolt River,Steelhead (Puget Sound DPS) - Tolt River Summer-run,Tolt River-Summer-run,Steelhead,Summer-run,,1977,2013,1979,,-99,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Tolt River,Steelhead (Puget Sound DPS) - Tolt River Summer-run,Tolt River-Summer-run,Steelhead,Summer-run,,1977,2013,1980,,-99,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Tolt River,Steelhead (Puget Sound DPS) - Tolt River Summer-run,Tolt River-Summer-run,Steelhead,Summer-run,,1977,2013,1981,,-99,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Tolt River,Steelhead (Puget Sound DPS) - Tolt River Summer-run,Tolt River-Summer-run,Steelhead,Summer-run,,1977,2013,1982,,-99,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Tolt River,Steelhead (Puget Sound DPS) - Tolt River Summer-run,Tolt River-Summer-run,Steelhead,Summer-run,,1977,2013,1983,,-99,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Tolt River,Steelhead (Puget Sound DPS) - Tolt River Summer-run,Tolt River-Summer-run,Steelhead,Summer-run,,1977,2013,1984,,-99,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Tolt River,Steelhead (Puget Sound DPS) - Tolt River Summer-run,Tolt River-Summer-run,Steelhead,Summer-run,,1977,2013,1985,,140,,1,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Tolt River,Steelhead (Puget Sound DPS) - Tolt River Summer-run,Tolt River-Summer-run,Steelhead,Summer-run,,1977,2013,1986,,84,,1,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Tolt River,Steelhead (Puget Sound DPS) - Tolt River Summer-run,Tolt River-Summer-run,Steelhead,Summer-run,,1977,2013,1987,,88,,1,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Tolt River,Steelhead (Puget Sound DPS) - Tolt River Summer-run,Tolt River-Summer-run,Steelhead,Summer-run,,1977,2013,1988,,-99,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Tolt River,Steelhead (Puget Sound DPS) - Tolt River Summer-run,Tolt River-Summer-run,Steelhead,Summer-run,,1977,2013,1989,,60,,1,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Tolt River,Steelhead (Puget Sound DPS) - Tolt River Summer-run,Tolt River-Summer-run,Steelhead,Summer-run,,1977,2013,1990,,-99,,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Tolt River,Steelhead (Puget Sound DPS) - Tolt River Summer-run,Tolt River-Summer-run,Steelhead,Summer-run,,1977,2013,1991,,45,,1,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Tolt River,Steelhead (Puget Sound DPS) - Tolt River Summer-run,Tolt River-Summer-run,Steelhead,Summer-run,,1977,2013,1992,,108,,1,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Tolt River,Steelhead (Puget Sound DPS) - Tolt River Summer-run,Tolt River-Summer-run,Steelhead,Summer-run,,1977,2013,1993,,202,,1,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Tolt River,Steelhead (Puget Sound DPS) - Tolt River Summer-run,Tolt River-Summer-run,Steelhead,Summer-run,,1977,2013,1994,,161,,1,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Tolt River,Steelhead (Puget Sound DPS) - Tolt River Summer-run,Tolt River-Summer-run,Steelhead,Summer-run,,1977,2013,1995,,151,,1,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Tolt River,Steelhead (Puget Sound DPS) - Tolt River Summer-run,Tolt River-Summer-run,Steelhead,Summer-run,,1977,2013,1996,,170,,1,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Tolt River,Steelhead (Puget Sound DPS) - Tolt River Summer-run,Tolt River-Summer-run,Steelhead,Summer-run,,1977,2013,1997,,213,,1,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Tolt River,Steelhead (Puget Sound DPS) - Tolt River Summer-run,Tolt River-Summer-run,Steelhead,Summer-run,,1977,2013,1998,,366,,1,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Tolt River,Steelhead (Puget Sound DPS) - Tolt River Summer-run,Tolt River-Summer-run,Steelhead,Summer-run,,1977,2013,1999,,214,,1,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Tolt River,Steelhead (Puget Sound DPS) - Tolt River Summer-run,Tolt River-Summer-run,Steelhead,Summer-run,,1977,2013,2000,,185,,1,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Tolt River,Steelhead (Puget Sound DPS) - Tolt River Summer-run,Tolt River-Summer-run,Steelhead,Summer-run,,1977,2013,2001,,167,,1,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Tolt River,Steelhead (Puget Sound DPS) - Tolt River Summer-run,Tolt River-Summer-run,Steelhead,Summer-run,,1977,2013,2002,,115,,1,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Tolt River,Steelhead (Puget Sound DPS) - Tolt River Summer-run,Tolt River-Summer-run,Steelhead,Summer-run,,1977,2013,2003,,198,,1,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Tolt River,Steelhead (Puget Sound DPS) - Tolt River Summer-run,Tolt River-Summer-run,Steelhead,Summer-run,,1977,2013,2004,,34,,1,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Tolt River,Steelhead (Puget Sound DPS) - Tolt River Summer-run,Tolt River-Summer-run,Steelhead,Summer-run,,1977,2013,2005,,76,,1,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Tolt River,Steelhead (Puget Sound DPS) - Tolt River Summer-run,Tolt River-Summer-run,Steelhead,Summer-run,,1977,2013,2006,,120,,1,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Tolt River,Steelhead (Puget Sound DPS) - Tolt River Summer-run,Tolt River-Summer-run,Steelhead,Summer-run,,1977,2013,2007,,50,,1,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Tolt River,Steelhead (Puget Sound DPS) - Tolt River Summer-run,Tolt River-Summer-run,Steelhead,Summer-run,,1977,2013,2008,,52,,1,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Tolt River,Steelhead (Puget Sound DPS) - Tolt River Summer-run,Tolt River-Summer-run,Steelhead,Summer-run,,1977,2013,2009,,86,,1,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Tolt River,Steelhead (Puget Sound DPS) - Tolt River Summer-run,Tolt River-Summer-run,Steelhead,Summer-run,,1977,2013,2010,,116,,1,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Tolt River,Steelhead (Puget Sound DPS) - Tolt River Summer-run,Tolt River-Summer-run,Steelhead,Summer-run,,1977,2013,2011,,68,,1,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Tolt River,Steelhead (Puget Sound DPS) - Tolt River Summer-run,Tolt River-Summer-run,Steelhead,Summer-run,,1977,2013,2012,,122,,1,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Puget Sound,Puget Sound Steelhead DPS,Northern Cascades,Tolt River,Steelhead (Puget Sound DPS) - Tolt River Summer-run,Tolt River-Summer-run,Steelhead,Summer-run,,1977,2013,2013,,126,,1,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Puget Sound,Puget Sound Steelhead DPS,Hood Canal & Strait of Juan de Fuca,West Hood Canal Tributaries,Steelhead (Puget Sound DPS) - Westside Hood Canal Tributaries,West Hood Canal Tributaries-Winter-run,Steelhead,Winter-run,,1985,2013,1985,,-99,,-99,,,899,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Puget Sound,Puget Sound Steelhead DPS,Hood Canal & Strait of Juan de Fuca,West Hood Canal Tributaries,Steelhead (Puget Sound DPS) - Westside Hood Canal Tributaries,West Hood Canal Tributaries-Winter-run,Steelhead,Winter-run,,1985,2013,1986,,-99,,-99,,,578,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Puget Sound,Puget Sound Steelhead DPS,Hood Canal & Strait of Juan de Fuca,West Hood Canal Tributaries,Steelhead (Puget Sound DPS) - Westside Hood Canal Tributaries,West Hood Canal Tributaries-Winter-run,Steelhead,Winter-run,,1985,2013,1987,,-99,,-99,,,400,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Puget Sound,Puget Sound Steelhead DPS,Hood Canal & Strait of Juan de Fuca,West Hood Canal Tributaries,Steelhead (Puget Sound DPS) - Westside Hood Canal Tributaries,West Hood Canal Tributaries-Winter-run,Steelhead,Winter-run,,1985,2013,1988,,-99,,-99,,,280,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Puget Sound,Puget Sound Steelhead DPS,Hood Canal & Strait of Juan de Fuca,West Hood Canal Tributaries,Steelhead (Puget Sound DPS) - Westside Hood Canal Tributaries,West Hood Canal Tributaries-Winter-run,Steelhead,Winter-run,,1985,2013,1989,,-99,,-99,,,129,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Puget Sound,Puget Sound Steelhead DPS,Hood Canal & Strait of Juan de Fuca,West Hood Canal Tributaries,Steelhead (Puget Sound DPS) - Westside Hood Canal Tributaries,West Hood Canal Tributaries-Winter-run,Steelhead,Winter-run,,1985,2013,1990,,-99,,-99,,,148,-99,-99,-99,-99,-99,-99,-99,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
