"Series","Method","Citation","Contributor","NMFS_POPID","ESU","MAJOR_POPULATION_GROUP","POPULATION_NAME","COMMON_POPULATION_NAME","DISPLAY_ORDER","SPECIES","RUN_TIMING","STREAM_NAME","BROOD_YEAR","NUMBER_OF_SPAWNERS","FRACWILD"
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",226,"Steelhead (Lower Columbia River DPS)","Cascade winter","Clackamas River","Clackamas R.","1.2.5","Steelhead","Winter","Clackamas River",1983,1751,0.938
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",226,"Steelhead (Lower Columbia River DPS)","Cascade winter","Clackamas River","Clackamas R.","1.2.5","Steelhead","Winter","Clackamas River",1984,1973,0.797
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",226,"Steelhead (Lower Columbia River DPS)","Cascade winter","Clackamas River","Clackamas R.","1.2.5","Steelhead","Winter","Clackamas River",1985,1952,0.838
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",226,"Steelhead (Lower Columbia River DPS)","Cascade winter","Clackamas River","Clackamas R.","1.2.5","Steelhead","Winter","Clackamas River",1986,2282,0.834
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",226,"Steelhead (Lower Columbia River DPS)","Cascade winter","Clackamas River","Clackamas R.","1.2.5","Steelhead","Winter","Clackamas River",1987,2100,0.864
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",226,"Steelhead (Lower Columbia River DPS)","Cascade winter","Clackamas River","Clackamas R.","1.2.5","Steelhead","Winter","Clackamas River",1988,3378,0.836
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",226,"Steelhead (Lower Columbia River DPS)","Cascade winter","Clackamas River","Clackamas R.","1.2.5","Steelhead","Winter","Clackamas River",1989,1993,0.77
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",226,"Steelhead (Lower Columbia River DPS)","Cascade winter","Clackamas River","Clackamas R.","1.2.5","Steelhead","Winter","Clackamas River",1990,2369,0.641
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",226,"Steelhead (Lower Columbia River DPS)","Cascade winter","Clackamas River","Clackamas R.","1.2.5","Steelhead","Winter","Clackamas River",1991,1334,0.576
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",226,"Steelhead (Lower Columbia River DPS)","Cascade winter","Clackamas River","Clackamas R.","1.2.5","Steelhead","Winter","Clackamas River",1992,3452,0.687
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",226,"Steelhead (Lower Columbia River DPS)","Cascade winter","Clackamas River","Clackamas R.","1.2.5","Steelhead","Winter","Clackamas River",1993,2230,0.859
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",226,"Steelhead (Lower Columbia River DPS)","Cascade winter","Clackamas River","Clackamas R.","1.2.5","Steelhead","Winter","Clackamas River",1994,2064,0.94
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",226,"Steelhead (Lower Columbia River DPS)","Cascade winter","Clackamas River","Clackamas R.","1.2.5","Steelhead","Winter","Clackamas River",1995,1886,0.803
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",226,"Steelhead (Lower Columbia River DPS)","Cascade winter","Clackamas River","Clackamas R.","1.2.5","Steelhead","Winter","Clackamas River",1996,376,0.711
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",226,"Steelhead (Lower Columbia River DPS)","Cascade winter","Clackamas River","Clackamas R.","1.2.5","Steelhead","Winter","Clackamas River",1997,896,0.539
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",226,"Steelhead (Lower Columbia River DPS)","Cascade winter","Clackamas River","Clackamas R.","1.2.5","Steelhead","Winter","Clackamas River",1998,859,0.551
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",226,"Steelhead (Lower Columbia River DPS)","Cascade winter","Clackamas River","Clackamas R.","1.2.5","Steelhead","Winter","Clackamas River",1999,388,0.76
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",226,"Steelhead (Lower Columbia River DPS)","Cascade winter","Clackamas River","Clackamas R.","1.2.5","Steelhead","Winter","Clackamas River",2000,879,0.848
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",226,"Steelhead (Lower Columbia River DPS)","Cascade winter","Clackamas River","Clackamas R.","1.2.5","Steelhead","Winter","Clackamas River",2001,2048,0.727
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",226,"Steelhead (Lower Columbia River DPS)","Cascade winter","Clackamas River","Clackamas R.","1.2.5","Steelhead","Winter","Clackamas River",2002,3330,0.698
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",226,"Steelhead (Lower Columbia River DPS)","Cascade winter","Clackamas River","Clackamas R.","1.2.5","Steelhead","Winter","Clackamas River",2006,1763,0.66
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",226,"Steelhead (Lower Columbia River DPS)","Cascade winter","Clackamas River","Clackamas R.","1.2.5","Steelhead","Winter","Clackamas River",2007,1450,0.833
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",226,"Steelhead (Lower Columbia River DPS)","Cascade winter","Clackamas River","Clackamas R.","1.2.5","Steelhead","Winter","Clackamas River",2012,2790,0.98
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",226,"Steelhead (Lower Columbia River DPS)","Cascade winter","Clackamas River","Clackamas R.","1.2.5","Steelhead","Winter","Clackamas River",2013,2700,0.899
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",226,"Steelhead (Lower Columbia River DPS)","Cascade winter","Clackamas River","Clackamas R.","1.2.5","Steelhead","Winter","Clackamas River",2014,3421,0.995
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",226,"Steelhead (Lower Columbia River DPS)","Cascade winter","Clackamas River","Clackamas R.","1.2.5","Steelhead","Winter","Clackamas River",2015,4024,0.929
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",226,"Steelhead (Lower Columbia River DPS)","Cascade winter","Clackamas River","Clackamas R.","1.2.5","Steelhead","Winter","Clackamas River",2016,4509,0.919
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",226,"Steelhead (Lower Columbia River DPS)","Cascade winter","Clackamas River","Clackamas R.","1.2.5","Steelhead","Winter","Clackamas River",2017,2558,0.989
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",226,"Steelhead (Lower Columbia River DPS)","Cascade winter","Clackamas River","Clackamas R.","1.2.5","Steelhead","Winter","Clackamas River",2018,3428,0.884
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",226,"Steelhead (Lower Columbia River DPS)","Cascade winter","Clackamas River","Clackamas R.","1.2.5","Steelhead","Winter","Clackamas River",2019,1702,0.881
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",240,"Steelhead (Lower Columbia River DPS)","Cascade winter","Sandy River","Sandy R.","1.2.6","Steelhead","Winter","Sandy River",2010,2096,0.715
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",240,"Steelhead (Lower Columbia River DPS)","Cascade winter","Sandy River","Sandy R.","1.2.6","Steelhead","Winter","Sandy River",2011,527,1
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",240,"Steelhead (Lower Columbia River DPS)","Cascade winter","Sandy River","Sandy R.","1.2.6","Steelhead","Winter","Sandy River",2012,357,1
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",240,"Steelhead (Lower Columbia River DPS)","Cascade winter","Sandy River","Sandy R.","1.2.6","Steelhead","Winter","Sandy River",2013,3747,0.936
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",240,"Steelhead (Lower Columbia River DPS)","Cascade winter","Sandy River","Sandy R.","1.2.6","Steelhead","Winter","Sandy River",2014,3344,0.972
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",240,"Steelhead (Lower Columbia River DPS)","Cascade winter","Sandy River","Sandy R.","1.2.6","Steelhead","Winter","Sandy River",2015,5189,0.9
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",240,"Steelhead (Lower Columbia River DPS)","Cascade winter","Sandy River","Sandy R.","1.2.6","Steelhead","Winter","Sandy River",2016,5831,0.941
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",240,"Steelhead (Lower Columbia River DPS)","Cascade winter","Sandy River","Sandy R.","1.2.6","Steelhead","Winter","Sandy River",2017,2127,0.999
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",240,"Steelhead (Lower Columbia River DPS)","Cascade winter","Sandy River","Sandy R.","1.2.6","Steelhead","Winter","Sandy River",2018,6539,0.915
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",240,"Steelhead (Lower Columbia River DPS)","Cascade winter","Sandy River","Sandy R.","1.2.6","Steelhead","Winter","Sandy River",2019,2032,0.933
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",246,"Steelhead (Lower Columbia River DPS)","Cascade winter","Washougal Winter Steelhead","Washougal R.","1.2.7","Steelhead","Winter","Washougal River",1991,114,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",246,"Steelhead (Lower Columbia River DPS)","Cascade winter","Washougal Winter Steelhead","Washougal R.","1.2.7","Steelhead","Winter","Washougal River",1992,142,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",246,"Steelhead (Lower Columbia River DPS)","Cascade winter","Washougal Winter Steelhead","Washougal R.","1.2.7","Steelhead","Winter","Washougal River",1993,118,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",246,"Steelhead (Lower Columbia River DPS)","Cascade winter","Washougal Winter Steelhead","Washougal R.","1.2.7","Steelhead","Winter","Washougal River",1994,158,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",246,"Steelhead (Lower Columbia River DPS)","Cascade winter","Washougal Winter Steelhead","Washougal R.","1.2.7","Steelhead","Winter","Washougal River",1995,206,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",246,"Steelhead (Lower Columbia River DPS)","Cascade winter","Washougal Winter Steelhead","Washougal R.","1.2.7","Steelhead","Winter","Washougal River",1997,92,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",246,"Steelhead (Lower Columbia River DPS)","Cascade winter","Washougal Winter Steelhead","Washougal R.","1.2.7","Steelhead","Winter","Washougal River",1998,195,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",246,"Steelhead (Lower Columbia River DPS)","Cascade winter","Washougal Winter Steelhead","Washougal R.","1.2.7","Steelhead","Winter","Washougal River",1999,294,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",246,"Steelhead (Lower Columbia River DPS)","Cascade winter","Washougal Winter Steelhead","Washougal R.","1.2.7","Steelhead","Winter","Washougal River",2001,216,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",246,"Steelhead (Lower Columbia River DPS)","Cascade winter","Washougal Winter Steelhead","Washougal R.","1.2.7","Steelhead","Winter","Washougal River",2002,286,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",246,"Steelhead (Lower Columbia River DPS)","Cascade winter","Washougal Winter Steelhead","Washougal R.","1.2.7","Steelhead","Winter","Washougal River",2003,764,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",246,"Steelhead (Lower Columbia River DPS)","Cascade winter","Washougal Winter Steelhead","Washougal R.","1.2.7","Steelhead","Winter","Washougal River",2004,1114,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",246,"Steelhead (Lower Columbia River DPS)","Cascade winter","Washougal Winter Steelhead","Washougal R.","1.2.7","Steelhead","Winter","Washougal River",2005,320,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",246,"Steelhead (Lower Columbia River DPS)","Cascade winter","Washougal Winter Steelhead","Washougal R.","1.2.7","Steelhead","Winter","Washougal River",2006,524,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",246,"Steelhead (Lower Columbia River DPS)","Cascade winter","Washougal Winter Steelhead","Washougal R.","1.2.7","Steelhead","Winter","Washougal River",2007,632,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",246,"Steelhead (Lower Columbia River DPS)","Cascade winter","Washougal Winter Steelhead","Washougal R.","1.2.7","Steelhead","Winter","Washougal River",2008,732,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",246,"Steelhead (Lower Columbia River DPS)","Cascade winter","Washougal Winter Steelhead","Washougal R.","1.2.7","Steelhead","Winter","Washougal River",2009,418,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",246,"Steelhead (Lower Columbia River DPS)","Cascade winter","Washougal Winter Steelhead","Washougal R.","1.2.7","Steelhead","Winter","Washougal River",2010,232,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",246,"Steelhead (Lower Columbia River DPS)","Cascade winter","Washougal Winter Steelhead","Washougal R.","1.2.7","Steelhead","Winter","Washougal River",2011,204,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",246,"Steelhead (Lower Columbia River DPS)","Cascade winter","Washougal Winter Steelhead","Washougal R.","1.2.7","Steelhead","Winter","Washougal River",2012,306,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",246,"Steelhead (Lower Columbia River DPS)","Cascade winter","Washougal Winter Steelhead","Washougal R.","1.2.7","Steelhead","Winter","Washougal River",2013,678,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",246,"Steelhead (Lower Columbia River DPS)","Cascade winter","Washougal Winter Steelhead","Washougal R.","1.2.7","Steelhead","Winter","Washougal River",2014,388,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",246,"Steelhead (Lower Columbia River DPS)","Cascade winter","Washougal Winter Steelhead","Washougal R.","1.2.7","Steelhead","Winter","Washougal River",2015,648,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",246,"Steelhead (Lower Columbia River DPS)","Cascade winter","Washougal Winter Steelhead","Washougal R.","1.2.7","Steelhead","Winter","Washougal River",2016,636,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",246,"Steelhead (Lower Columbia River DPS)","Cascade winter","Washougal Winter Steelhead","Washougal R.","1.2.7","Steelhead","Winter","Washougal River",2017,602,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",246,"Steelhead (Lower Columbia River DPS)","Cascade winter","Washougal Winter Steelhead","Washougal R.","1.2.7","Steelhead","Winter","Washougal River",2018,438,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",246,"Steelhead (Lower Columbia River DPS)","Cascade winter","Washougal Winter Steelhead","Washougal R.","1.2.7","Steelhead","Winter","Washougal River",2019,130,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",244,"Steelhead (Lower Columbia River DPS)","Gorge winter","Upper Gorge (Columbia) Winter Steelhead","Up. Gorge Tribs.","1.4.2","Steelhead","Winter","Wind River",2000,20,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",244,"Steelhead (Lower Columbia River DPS)","Gorge winter","Upper Gorge (Columbia) Winter Steelhead","Up. Gorge Tribs.","1.4.2","Steelhead","Winter","Wind River",2001,53,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",244,"Steelhead (Lower Columbia River DPS)","Gorge winter","Upper Gorge (Columbia) Winter Steelhead","Up. Gorge Tribs.","1.4.2","Steelhead","Winter","Wind River",2002,51,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",244,"Steelhead (Lower Columbia River DPS)","Gorge winter","Upper Gorge (Columbia) Winter Steelhead","Up. Gorge Tribs.","1.4.2","Steelhead","Winter","Wind River",2003,27,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",244,"Steelhead (Lower Columbia River DPS)","Gorge winter","Upper Gorge (Columbia) Winter Steelhead","Up. Gorge Tribs.","1.4.2","Steelhead","Winter","Wind River",2004,28,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",244,"Steelhead (Lower Columbia River DPS)","Gorge winter","Upper Gorge (Columbia) Winter Steelhead","Up. Gorge Tribs.","1.4.2","Steelhead","Winter","Wind River",2005,22,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",244,"Steelhead (Lower Columbia River DPS)","Gorge winter","Upper Gorge (Columbia) Winter Steelhead","Up. Gorge Tribs.","1.4.2","Steelhead","Winter","Wind River",2006,23,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",244,"Steelhead (Lower Columbia River DPS)","Gorge winter","Upper Gorge (Columbia) Winter Steelhead","Up. Gorge Tribs.","1.4.2","Steelhead","Winter","Wind River",2007,13,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",244,"Steelhead (Lower Columbia River DPS)","Gorge winter","Upper Gorge (Columbia) Winter Steelhead","Up. Gorge Tribs.","1.4.2","Steelhead","Winter","Wind River",2008,7,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",244,"Steelhead (Lower Columbia River DPS)","Gorge winter","Upper Gorge (Columbia) Winter Steelhead","Up. Gorge Tribs.","1.4.2","Steelhead","Winter","Wind River",2009,20,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",244,"Steelhead (Lower Columbia River DPS)","Gorge winter","Upper Gorge (Columbia) Winter Steelhead","Up. Gorge Tribs.","1.4.2","Steelhead","Winter","Wind River",2010,30,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",244,"Steelhead (Lower Columbia River DPS)","Gorge winter","Upper Gorge (Columbia) Winter Steelhead","Up. Gorge Tribs.","1.4.2","Steelhead","Winter","Wind River",2011,17,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",244,"Steelhead (Lower Columbia River DPS)","Gorge winter","Upper Gorge (Columbia) Winter Steelhead","Up. Gorge Tribs.","1.4.2","Steelhead","Winter","Wind River",2012,21,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",244,"Steelhead (Lower Columbia River DPS)","Gorge winter","Upper Gorge (Columbia) Winter Steelhead","Up. Gorge Tribs.","1.4.2","Steelhead","Winter","Wind River",2013,18,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",244,"Steelhead (Lower Columbia River DPS)","Gorge winter","Upper Gorge (Columbia) Winter Steelhead","Up. Gorge Tribs.","1.4.2","Steelhead","Winter","Wind River",2014,8,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",244,"Steelhead (Lower Columbia River DPS)","Gorge winter","Upper Gorge (Columbia) Winter Steelhead","Up. Gorge Tribs.","1.4.2","Steelhead","Winter","Wind River",2015,12,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",244,"Steelhead (Lower Columbia River DPS)","Gorge winter","Upper Gorge (Columbia) Winter Steelhead","Up. Gorge Tribs.","1.4.2","Steelhead","Winter","Wind River",2016,10,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",244,"Steelhead (Lower Columbia River DPS)","Gorge winter","Upper Gorge (Columbia) Winter Steelhead","Up. Gorge Tribs.","1.4.2","Steelhead","Winter","Wind River",2017,7,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",244,"Steelhead (Lower Columbia River DPS)","Gorge winter","Upper Gorge (Columbia) Winter Steelhead","Up. Gorge Tribs.","1.4.2","Steelhead","Winter","Wind River",2018,10,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",244,"Steelhead (Lower Columbia River DPS)","Gorge winter","Upper Gorge (Columbia) Winter Steelhead","Up. Gorge Tribs.","1.4.2","Steelhead","Winter","Wind River",2019,8,-99
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",231,"Steelhead (Lower Columbia River DPS)","Gorge winter","Hood River","Hood R.","1.4.3","Steelhead","Winter","Hood River and tributaries",2011,664,0.408
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",231,"Steelhead (Lower Columbia River DPS)","Gorge winter","Hood River","Hood R.","1.4.3","Steelhead","Winter","Hood River and tributaries",2012,1506,0.434
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",231,"Steelhead (Lower Columbia River DPS)","Gorge winter","Hood River","Hood R.","1.4.3","Steelhead","Winter","Hood River and tributaries",2013,675,0.441
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",231,"Steelhead (Lower Columbia River DPS)","Gorge winter","Hood River","Hood R.","1.4.3","Steelhead","Winter","Hood River and tributaries",2014,974,0.182
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",231,"Steelhead (Lower Columbia River DPS)","Gorge winter","Hood River","Hood R.","1.4.3","Steelhead","Winter","Hood River and tributaries",2015,1316,0.937
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",231,"Steelhead (Lower Columbia River DPS)","Gorge winter","Hood River","Hood R.","1.4.3","Steelhead","Winter","Hood River and tributaries",2016,1293,0.478
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",231,"Steelhead (Lower Columbia River DPS)","Gorge winter","Hood River","Hood R.","1.4.3","Steelhead","Winter","Hood River and tributaries",2017,1047,0.49
"LCsthd2020","Survey","CAX05262020","Oregon Department of Fish and Wildlife",231,"Steelhead (Lower Columbia River DPS)","Gorge winter","Hood River","Hood R.","1.4.3","Steelhead","Winter","Hood River and tributaries",2018,846,0.539
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",232,"Steelhead (Lower Columbia River DPS)","Cascade summer","Kalama Summer Steelhead","Kalama R.","2.1.1","Steelhead","Summer","Kalama River",1977,400,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",232,"Steelhead (Lower Columbia River DPS)","Cascade summer","Kalama Summer Steelhead","Kalama R.","2.1.1","Steelhead","Summer","Kalama River",1978,1015,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",232,"Steelhead (Lower Columbia River DPS)","Cascade summer","Kalama Summer Steelhead","Kalama R.","2.1.1","Steelhead","Summer","Kalama River",1979,484,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",232,"Steelhead (Lower Columbia River DPS)","Cascade summer","Kalama Summer Steelhead","Kalama R.","2.1.1","Steelhead","Summer","Kalama River",1980,718,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",232,"Steelhead (Lower Columbia River DPS)","Cascade summer","Kalama Summer Steelhead","Kalama R.","2.1.1","Steelhead","Summer","Kalama River",1981,2926,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",232,"Steelhead (Lower Columbia River DPS)","Cascade summer","Kalama Summer Steelhead","Kalama R.","2.1.1","Steelhead","Summer","Kalama River",1982,1385,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",232,"Steelhead (Lower Columbia River DPS)","Cascade summer","Kalama Summer Steelhead","Kalama R.","2.1.1","Steelhead","Summer","Kalama River",1983,869,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",232,"Steelhead (Lower Columbia River DPS)","Cascade summer","Kalama Summer Steelhead","Kalama R.","2.1.1","Steelhead","Summer","Kalama River",1984,247,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",232,"Steelhead (Lower Columbia River DPS)","Cascade summer","Kalama Summer Steelhead","Kalama R.","2.1.1","Steelhead","Summer","Kalama River",1985,461,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",232,"Steelhead (Lower Columbia River DPS)","Cascade summer","Kalama Summer Steelhead","Kalama R.","2.1.1","Steelhead","Summer","Kalama River",1986,473,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",232,"Steelhead (Lower Columbia River DPS)","Cascade summer","Kalama Summer Steelhead","Kalama R.","2.1.1","Steelhead","Summer","Kalama River",1987,748,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",232,"Steelhead (Lower Columbia River DPS)","Cascade summer","Kalama Summer Steelhead","Kalama R.","2.1.1","Steelhead","Summer","Kalama River",1988,950,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",232,"Steelhead (Lower Columbia River DPS)","Cascade summer","Kalama Summer Steelhead","Kalama R.","2.1.1","Steelhead","Summer","Kalama River",1989,684,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",232,"Steelhead (Lower Columbia River DPS)","Cascade summer","Kalama Summer Steelhead","Kalama R.","2.1.1","Steelhead","Summer","Kalama River",1990,745,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",232,"Steelhead (Lower Columbia River DPS)","Cascade summer","Kalama Summer Steelhead","Kalama R.","2.1.1","Steelhead","Summer","Kalama River",1991,704,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",232,"Steelhead (Lower Columbia River DPS)","Cascade summer","Kalama Summer Steelhead","Kalama R.","2.1.1","Steelhead","Summer","Kalama River",1992,1075,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",232,"Steelhead (Lower Columbia River DPS)","Cascade summer","Kalama Summer Steelhead","Kalama R.","2.1.1","Steelhead","Summer","Kalama River",1993,2283,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",232,"Steelhead (Lower Columbia River DPS)","Cascade summer","Kalama Summer Steelhead","Kalama R.","2.1.1","Steelhead","Summer","Kalama River",1994,1041,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",232,"Steelhead (Lower Columbia River DPS)","Cascade summer","Kalama Summer Steelhead","Kalama R.","2.1.1","Steelhead","Summer","Kalama River",1995,1302,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",232,"Steelhead (Lower Columbia River DPS)","Cascade summer","Kalama Summer Steelhead","Kalama R.","2.1.1","Steelhead","Summer","Kalama River",1996,614,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",232,"Steelhead (Lower Columbia River DPS)","Cascade summer","Kalama Summer Steelhead","Kalama R.","2.1.1","Steelhead","Summer","Kalama River",1997,602,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",232,"Steelhead (Lower Columbia River DPS)","Cascade summer","Kalama Summer Steelhead","Kalama R.","2.1.1","Steelhead","Summer","Kalama River",1998,182,-99
"LCsthd2020","Survey","CAX05262020","Washington Department of Fish and Wildlife",232,"Steelhead (Lower Columbia River DPS)","Cascade summer","Kalama Summer Steelhead","Kalama R.","2.1.1","Steelhead","Summer","Kalama River",1999,220,-99
