"NMFS_POPID","Species","MPG","ESU","RUN_TIMING","DISPLAY_ORDER","POP_NAME_LONG","COMMON_POPULATION_NAME","Pop_All_short_names_RUN_TIMING","PSChinook_Chum_Steelhead_RUN_TIMING","YEAR","VIABILITY_TYPE","NUMBER_OF_SPAWNERS","SPAWNER_NOTES","FRACWILD","HATCHERY_FRACTION","HATCHERY_FRACTION_NOTES"
277,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,11,"Green River - winter Steelhead","Green R.",NA,"WR",1985,NA,3082,NA,1,NA,NA
277,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,11,"Green River - winter Steelhead","Green R.",NA,"WR",1986,NA,3500,NA,1,NA,NA
277,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,11,"Green River - winter Steelhead","Green R.",NA,"WR",1987,NA,3021,NA,1,NA,NA
277,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,11,"Green River - winter Steelhead","Green R.",NA,"WR",1988,NA,3321,NA,1,NA,NA
277,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,11,"Green River - winter Steelhead","Green R.",NA,"WR",1989,NA,3006,NA,1,NA,NA
277,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,11,"Green River - winter Steelhead","Green R.",NA,"WR",1990,NA,2822,NA,1,NA,NA
277,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,11,"Green River - winter Steelhead","Green R.",NA,"WR",1991,NA,1369,NA,1,NA,NA
277,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,11,"Green River - winter Steelhead","Green R.",NA,"WR",1992,NA,2285,NA,1,NA,NA
277,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,11,"Green River - winter Steelhead","Green R.",NA,"WR",1993,NA,2015,NA,1,NA,NA
277,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,11,"Green River - winter Steelhead","Green R.",NA,"WR",1994,NA,2094,NA,1,NA,NA
277,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,11,"Green River - winter Steelhead","Green R.",NA,"WR",1995,NA,2486,NA,1,NA,NA
277,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,11,"Green River - winter Steelhead","Green R.",NA,"WR",1996,NA,2855,NA,1,NA,NA
277,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,11,"Green River - winter Steelhead","Green R.",NA,"WR",1997,NA,2231.03,NA,1,NA,NA
277,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,11,"Green River - winter Steelhead","Green R.",NA,"WR",1998,NA,2457,NA,1,NA,NA
277,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,11,"Green River - winter Steelhead","Green R.",NA,"WR",1999,NA,2965,NA,1,NA,NA
277,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,11,"Green River - winter Steelhead","Green R.",NA,"WR",2000,NA,2264,NA,1,NA,NA
277,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,11,"Green River - winter Steelhead","Green R.",NA,"WR",2001,NA,1832,NA,1,NA,NA
277,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,11,"Green River - winter Steelhead","Green R.",NA,"WR",2002,NA,1371,NA,1,NA,NA
277,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,11,"Green River - winter Steelhead","Green R.",NA,"WR",2003,NA,1733,NA,1,NA,NA
277,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,11,"Green River - winter Steelhead","Green R.",NA,"WR",2004,NA,2417,NA,1,NA,NA
277,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,11,"Green River - winter Steelhead","Green R.",NA,"WR",2005,NA,1398,NA,1,NA,NA
277,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,11,"Green River - winter Steelhead","Green R.",NA,"WR",2006,NA,2050,NA,1,NA,NA
277,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,11,"Green River - winter Steelhead","Green R.",NA,"WR",2007,NA,1557,NA,1,NA,NA
277,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,11,"Green River - winter Steelhead","Green R.",NA,"WR",2008,NA,892,NA,1,NA,NA
277,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,11,"Green River - winter Steelhead","Green R.",NA,"WR",2009,NA,313,NA,1,NA,NA
277,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,11,"Green River - winter Steelhead","Green R.",NA,"WR",2010,NA,448,NA,1,NA,NA
277,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,11,"Green River - winter Steelhead","Green R.",NA,"WR",2011,NA,896,NA,1,NA,NA
277,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,11,"Green River - winter Steelhead","Green R.",NA,"WR",2012,NA,435,NA,1,NA,NA
277,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,11,"Green River - winter Steelhead","Green R.",NA,"WR",2013,NA,714,NA,1,NA,NA
277,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,11,"Green River - winter Steelhead","Green R.",NA,"WR",2014,NA,1021,NA,1,NA,NA
277,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,11,"Green River - winter Steelhead","Green R.",NA,"WR",2015,NA,1659.12,NA,1,NA,NA
277,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,11,"Green River - winter Steelhead","Green R.",NA,"WR",2016,NA,2178.44,NA,1,NA,NA
277,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,11,"Green River - winter Steelhead","Green R.",NA,"WR",2017,NA,1024,NA,1,NA,NA
277,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,11,"Green River - winter Steelhead","Green R.",NA,"WR",2018,NA,962,NA,1,NA,NA
277,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,11,"Green River - winter Steelhead","Green R.",NA,"WR",2019,NA,972,NA,1,NA,NA
277,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,11,"Green River - winter Steelhead","Green R.",NA,"WR",2019,NA,1001,NA,1,NA,NA
299,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,12,"White River - winter Steelhead","White R.",NA,"WR",1983,NA,239,NA,1,NA,NA
299,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,12,"White River - winter Steelhead","White R.",NA,"WR",1984,NA,794,NA,1,NA,NA
299,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,12,"White River - winter Steelhead","White R.",NA,"WR",1985,NA,855,NA,1,NA,NA
299,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,12,"White River - winter Steelhead","White R.",NA,"WR",1986,NA,621,NA,1,NA,NA
299,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,12,"White River - winter Steelhead","White R.",NA,"WR",1987,NA,561,NA,1,NA,NA
299,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,12,"White River - winter Steelhead","White R.",NA,"WR",1988,NA,1390,NA,1,NA,NA
299,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,12,"White River - winter Steelhead","White R.",NA,"WR",1989,NA,1123,NA,1,NA,NA
299,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,12,"White River - winter Steelhead","White R.",NA,"WR",1990,NA,545,NA,1,NA,NA
299,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,12,"White River - winter Steelhead","White R.",NA,"WR",1991,NA,593,NA,1,NA,NA
299,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,12,"White River - winter Steelhead","White R.",NA,"WR",1992,NA,837,NA,1,NA,NA
299,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,12,"White River - winter Steelhead","White R.",NA,"WR",1993,NA,420,NA,1,NA,NA
299,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,12,"White River - winter Steelhead","White R.",NA,"WR",1994,NA,349,NA,1,NA,NA
299,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,12,"White River - winter Steelhead","White R.",NA,"WR",1995,NA,313,NA,1,NA,NA
299,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,12,"White River - winter Steelhead","White R.",NA,"WR",1996,NA,364,NA,1,NA,NA
299,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,12,"White River - winter Steelhead","White R.",NA,"WR",1997,NA,314,NA,1,NA,NA
299,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,12,"White River - winter Steelhead","White R.",NA,"WR",1998,NA,322,NA,1,NA,NA
299,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,12,"White River - winter Steelhead","White R.",NA,"WR",1999,NA,252,NA,1,NA,NA
299,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,12,"White River - winter Steelhead","White R.",NA,"WR",2000,NA,382,NA,1,NA,NA
299,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,12,"White River - winter Steelhead","White R.",NA,"WR",2001,NA,420,NA,1,NA,NA
299,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,12,"White River - winter Steelhead","White R.",NA,"WR",2002,NA,519,NA,1,NA,NA
299,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,12,"White River - winter Steelhead","White R.",NA,"WR",2003,NA,162,NA,1,NA,NA
299,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,12,"White River - winter Steelhead","White R.",NA,"WR",2004,NA,184,NA,1,NA,NA
299,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,12,"White River - winter Steelhead","White R.",NA,"WR",2005,NA,153,NA,1,NA,NA
299,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,12,"White River - winter Steelhead","White R.",NA,"WR",2006,NA,137,NA,1,NA,NA
299,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,12,"White River - winter Steelhead","White R.",NA,"WR",2007,NA,276,NA,1,NA,NA
299,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,12,"White River - winter Steelhead","White R.",NA,"WR",2008,NA,183,NA,1,NA,NA
299,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,12,"White River - winter Steelhead","White R.",NA,"WR",2009,NA,146,NA,1,NA,NA
299,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,12,"White River - winter Steelhead","White R.",NA,"WR",2010,NA,502,NA,1,NA,NA
299,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,12,"White River - winter Steelhead","White R.",NA,"WR",2011,NA,517,NA,1,NA,NA
299,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,12,"White River - winter Steelhead","White R.",NA,"WR",2012,NA,554,NA,1,NA,NA
299,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,12,"White River - winter Steelhead","White R.",NA,"WR",2013,NA,546,NA,1,NA,NA
299,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,12,"White River - winter Steelhead","White R.",NA,"WR",2014,NA,456,NA,1,NA,NA
299,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,12,"White River - winter Steelhead","White R.",NA,"WR",2015,NA,293,NA,1,NA,NA
299,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,12,"White River - winter Steelhead","White R.",NA,"WR",2016,NA,510,NA,1,NA,NA
299,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,12,"White River - winter Steelhead","White R.",NA,"WR",2017,NA,359,NA,1,NA,NA
299,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,12,"White River - winter Steelhead","White R.",NA,"WR",2018,NA,771,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13,"Puyallup River/Carbon River - winter Steelhead","Puyallup R.",NA,"WR",1992,NA,175,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13,"Puyallup River/Carbon River - winter Steelhead","Puyallup R.",NA,"WR",1993,NA,140,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13,"Puyallup River/Carbon River - winter Steelhead","Puyallup R.",NA,"WR",1994,NA,190,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13,"Puyallup River/Carbon River - winter Steelhead","Puyallup R.",NA,"WR",1995,NA,289,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13,"Puyallup River/Carbon River - winter Steelhead","Puyallup R.",NA,"WR",1996,NA,172,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13,"Puyallup River/Carbon River - winter Steelhead","Puyallup R.",NA,"WR",1997,NA,290,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13,"Puyallup River/Carbon River - winter Steelhead","Puyallup R.",NA,"WR",1998,NA,115,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13,"Puyallup River/Carbon River - winter Steelhead","Puyallup R.",NA,"WR",1999,NA,174,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13,"Puyallup River/Carbon River - winter Steelhead","Puyallup R.",NA,"WR",2000,NA,155,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13,"Puyallup River/Carbon River - winter Steelhead","Puyallup R.",NA,"WR",2001,NA,119,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13,"Puyallup River/Carbon River - winter Steelhead","Puyallup R.",NA,"WR",2002,NA,78,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13,"Puyallup River/Carbon River - winter Steelhead","Puyallup R.",NA,"WR",2003,NA,52,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13,"Puyallup River/Carbon River - winter Steelhead","Puyallup R.",NA,"WR",2004,NA,91,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13,"Puyallup River/Carbon River - winter Steelhead","Puyallup R.",NA,"WR",2005,NA,64,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13,"Puyallup River/Carbon River - winter Steelhead","Puyallup R.",NA,"WR",2006,NA,139,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13,"Puyallup River/Carbon River - winter Steelhead","Puyallup R.",NA,"WR",2007,NA,91,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13,"Puyallup River/Carbon River - winter Steelhead","Puyallup R.",NA,"WR",2008,NA,46,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13,"Puyallup River/Carbon River - winter Steelhead","Puyallup R.",NA,"WR",2009,NA,51,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13,"Puyallup River/Carbon River - winter Steelhead","Puyallup R.",NA,"WR",2010,NA,74,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13,"Puyallup River/Carbon River - winter Steelhead","Puyallup R.",NA,"WR",2011,NA,38,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13,"Puyallup River/Carbon River - winter Steelhead","Puyallup R.",NA,"WR",2012,NA,84,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13,"Puyallup River/Carbon River - winter Steelhead","Puyallup R.",NA,"WR",2013,NA,107,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13,"Puyallup River/Carbon River - winter Steelhead","Puyallup R.",NA,"WR",2014,NA,179,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13,"Puyallup River/Carbon River - winter Steelhead","Puyallup R.",NA,"WR",2015,NA,292,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13,"Puyallup River/Carbon River - winter Steelhead","Puyallup R.",NA,"WR",2016,NA,197,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13,"Puyallup River/Carbon River - winter Steelhead","Puyallup R.",NA,"WR",2017,NA,100,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13,"Puyallup River/Carbon River - winter Steelhead","Puyallup R.",NA,"WR",2018,NA,338,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13,"Puyallup River/Carbon River - winter Steelhead","Puyallup R.",NA,"WR",2019,NA,168,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13.1,"Puyallup River/Carbon River - winter Steelhead","Carbon R.",NA,"WR",1992,NA,1105,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13.1,"Puyallup River/Carbon River - winter Steelhead","Carbon R.",NA,"WR",1993,NA,882,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13.1,"Puyallup River/Carbon River - winter Steelhead","Carbon R.",NA,"WR",1994,NA,934,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13.1,"Puyallup River/Carbon River - winter Steelhead","Carbon R.",NA,"WR",1995,NA,1220,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13.1,"Puyallup River/Carbon River - winter Steelhead","Carbon R.",NA,"WR",1996,NA,656,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13.1,"Puyallup River/Carbon River - winter Steelhead","Carbon R.",NA,"WR",1997,NA,702,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13.1,"Puyallup River/Carbon River - winter Steelhead","Carbon R.",NA,"WR",1998,NA,648,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13.1,"Puyallup River/Carbon River - winter Steelhead","Carbon R.",NA,"WR",1999,NA,902,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13.1,"Puyallup River/Carbon River - winter Steelhead","Carbon R.",NA,"WR",2000,NA,496,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13.1,"Puyallup River/Carbon River - winter Steelhead","Carbon R.",NA,"WR",2001,NA,358,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13.1,"Puyallup River/Carbon River - winter Steelhead","Carbon R.",NA,"WR",2002,NA,248,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13.1,"Puyallup River/Carbon River - winter Steelhead","Carbon R.",NA,"WR",2003,NA,235,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13.1,"Puyallup River/Carbon River - winter Steelhead","Carbon R.",NA,"WR",2004,NA,410,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13.1,"Puyallup River/Carbon River - winter Steelhead","Carbon R.",NA,"WR",2005,NA,98,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13.1,"Puyallup River/Carbon River - winter Steelhead","Carbon R.",NA,"WR",2006,NA,323,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13.1,"Puyallup River/Carbon River - winter Steelhead","Carbon R.",NA,"WR",2007,NA,418,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13.1,"Puyallup River/Carbon River - winter Steelhead","Carbon R.",NA,"WR",2008,NA,355,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13.1,"Puyallup River/Carbon River - winter Steelhead","Carbon R.",NA,"WR",2009,NA,190,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13.1,"Puyallup River/Carbon River - winter Steelhead","Carbon R.",NA,"WR",2010,NA,398,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13.1,"Puyallup River/Carbon River - winter Steelhead","Carbon R.",NA,"WR",2011,NA,291,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13.1,"Puyallup River/Carbon River - winter Steelhead","Carbon R.",NA,"WR",2012,NA,149,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13.1,"Puyallup River/Carbon River - winter Steelhead","Carbon R.",NA,"WR",2013,NA,340,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13.1,"Puyallup River/Carbon River - winter Steelhead","Carbon R.",NA,"WR",2014,NA,352,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13.1,"Puyallup River/Carbon River - winter Steelhead","Carbon R.",NA,"WR",2015,NA,634,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13.1,"Puyallup River/Carbon River - winter Steelhead","Carbon R.",NA,"WR",2016,NA,1366,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13.1,"Puyallup River/Carbon River - winter Steelhead","Carbon R.",NA,"WR",2017,NA,572,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13.1,"Puyallup River/Carbon River - winter Steelhead","Carbon R.",NA,"WR",2018,NA,636,NA,1,NA,NA
284,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,13.1,"Puyallup River/Carbon River - winter Steelhead","Carbon R.",NA,"WR",2019,NA,679,NA,1,NA,NA
278,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,14,"Nisqually River - winter Steelhead","Nisqually R.",NA,"WR",1980,NA,1972,NA,1,NA,NA
278,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,14,"Nisqually River - winter Steelhead","Nisqually R.",NA,"WR",1981,NA,1782,NA,1,NA,NA
278,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,14,"Nisqually River - winter Steelhead","Nisqually R.",NA,"WR",1982,NA,3807,NA,1,NA,NA
278,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,14,"Nisqually River - winter Steelhead","Nisqually R.",NA,"WR",1983,NA,2705,NA,1,NA,NA
278,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,14,"Nisqually River - winter Steelhead","Nisqually R.",NA,"WR",1984,NA,1304,NA,1,NA,NA
278,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,14,"Nisqually River - winter Steelhead","Nisqually R.",NA,"WR",1985,NA,1599,NA,1,NA,NA
278,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,14,"Nisqually River - winter Steelhead","Nisqually R.",NA,"WR",1986,NA,1620,NA,1,NA,NA
278,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,14,"Nisqually River - winter Steelhead","Nisqually R.",NA,"WR",1987,NA,2022,NA,1,NA,NA
278,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,14,"Nisqually River - winter Steelhead","Nisqually R.",NA,"WR",1988,NA,1916,NA,1,NA,NA
278,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,14,"Nisqually River - winter Steelhead","Nisqually R.",NA,"WR",1989,NA,3817,NA,1,NA,NA
278,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,14,"Nisqually River - winter Steelhead","Nisqually R.",NA,"WR",1990,NA,1853,NA,1,NA,NA
278,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,14,"Nisqually River - winter Steelhead","Nisqually R.",NA,"WR",1991,NA,642,NA,1,NA,NA
278,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,14,"Nisqually River - winter Steelhead","Nisqually R.",NA,"WR",1992,NA,2618,NA,1,NA,NA
278,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,14,"Nisqually River - winter Steelhead","Nisqually R.",NA,"WR",1993,NA,993,NA,1,NA,NA
278,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,14,"Nisqually River - winter Steelhead","Nisqually R.",NA,"WR",1994,NA,804,NA,1,NA,NA
278,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,14,"Nisqually River - winter Steelhead","Nisqually R.",NA,"WR",1995,NA,987,NA,1,NA,NA
278,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,14,"Nisqually River - winter Steelhead","Nisqually R.",NA,"WR",1996,NA,-99,NA,1,NA,NA
278,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,14,"Nisqually River - winter Steelhead","Nisqually R.",NA,"WR",1997,NA,882,NA,1,NA,NA
278,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,14,"Nisqually River - winter Steelhead","Nisqually R.",NA,"WR",1998,NA,700,NA,1,NA,NA
278,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,14,"Nisqually River - winter Steelhead","Nisqually R.",NA,"WR",1999,NA,530,NA,1,NA,NA
278,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,14,"Nisqually River - winter Steelhead","Nisqually R.",NA,"WR",2000,NA,411,NA,1,NA,NA
278,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,14,"Nisqually River - winter Steelhead","Nisqually R.",NA,"WR",2001,NA,240,NA,1,NA,NA
278,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,14,"Nisqually River - winter Steelhead","Nisqually R.",NA,"WR",2002,NA,353,NA,1,NA,NA
278,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,14,"Nisqually River - winter Steelhead","Nisqually R.",NA,"WR",2003,NA,350,NA,1,NA,NA
278,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,14,"Nisqually River - winter Steelhead","Nisqually R.",NA,"WR",2004,NA,936,NA,1,NA,NA
278,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,14,"Nisqually River - winter Steelhead","Nisqually R.",NA,"WR",2005,NA,217,NA,1,NA,NA
278,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,14,"Nisqually River - winter Steelhead","Nisqually R.",NA,"WR",2006,NA,885,NA,1,NA,NA
278,"Steelhead","South Central Cascades","Steelhead (Puget Sound DPS)",NA,14,"Nisqually River - winter Steelhead","Nisqually R.",NA,"WR",2007,NA,442,NA,1,NA,NA
