NMFS_POPID,ESU,Species,MAJOR_POPULATION_GROUP,DISPLAY_ORDER,POP_NAME_LONG,COMMON_POPULATION_NAME,RUN_TIMING,START_YEAR,END_YEAR,YEAR,NUMBER_OF_SPAWNERS,FRACWILD,CATCH,Age1,Age2,Age3,Age4,Age5,Sum of age,AGE_6_RETURNS,AGE_7_RETURNS,AGE_1_HARVEST,AGE_2_HARVEST,AGE_3_HARVEST,AGE_4_HARVEST,AGE_5_HARVEST,AGE_6_HARVEST,AGE_7_HARVEST,AGE_NOTES,TOTAL_SPAWNERS_WITH_JACKS,NATURAL_SPAWNERS_WITH_JACKS,TOTAL_SPAWNERS_EXC_JACKS,NATURAL_ADULT_ANNUAL_RUN_4_6,JACK_FRAC_OF_HATCHERY_SPAWNERS,ADULT_NATURAL_HARVEST_RATE,NAT_NO_ORIGIN_BROOD_STOCK,ADULT_BROOD_RETURNS,SAR_ADJUSTED_ADULT_BRD_RETURNS,HATCHERY_RETURN,HATCHERY_RETURN_NOR,Date Uploaded,Data Submitted by
48,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,11,Skykomish Chinook (Snohomish),Skykomish R.,summer,1965,2019,2008,5903.275823,0.822294856,3082.751594,0,0.010172589,0.070765257,0.777551211,0.141510943,1,,,,,,,,,,,,,,,,,,,,,,,
48,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,11,Skykomish Chinook (Snohomish),Skykomish R.,summer,1965,2019,2009,1414,0.810466761,367.3988862,0,0,0.079072163,0.920927837,0,1,,,,,,,,,,,,,,,,,,,,,,,
48,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,11,Skykomish Chinook (Snohomish),Skykomish R.,summer,1965,2019,2010,2698.38806,0.731182796,366.7727477,0,0.062048861,0.167517469,0.77043367,0,1,,,,,,,,,,,,,,,,,,,,,,,
48,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,11,Skykomish Chinook (Snohomish),Skykomish R.,summer,1965,2019,2011,1181,0.741744285,392.8161281,0,0,0.070074798,0.929925202,0,1,,,,,,,,,,,,,,,,,,,,,,,
48,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,11,Skykomish Chinook (Snohomish),Skykomish R.,summer,1965,2019,2012,3774.722222,0.65740988,1546.861005,0,0.01237717,0.178708659,0.678583443,0.130330728,1,,,,,,,,,,,,,,,,,,,,,,,
48,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,11,Skykomish Chinook (Snohomish),Skykomish R.,summer,1965,2019,2013,2355,0.789808917,1078.295716,0,0,0.017352484,0.760925835,0.221721681,1,,,,,,,,,,,,,,,,,,,,,,,
48,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,11,Skykomish Chinook (Snohomish),Skykomish R.,summer,1965,2019,2014,3194.741936,0.53999347,912.2281699,0,0.032150251,0.127013202,0.354141902,0.486694645,1,,,,,,,,,,,,,,,,,,,,,,,
48,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,11,Skykomish Chinook (Snohomish),Skykomish R.,summer,1965,2019,2015,3034,0.522412657,827.1920932,0,0,0.143926035,0.635309273,0.220764692,1,,,,,,,,,,,,,,,,,,,,,,,
48,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,11,Skykomish Chinook (Snohomish),Skykomish R.,summer,1965,2019,2016,3925.764463,0.624306473,1670.784392,0,0.031981547,0.245077573,0.434136484,0.288804395,1,,,,,,,,,,,,,,,,,,,,,,,
48,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,11,Skykomish Chinook (Snohomish),Skykomish R.,summer,1965,2019,2017,4454.256881,0.636259717,1364.668049,0,0.014280095,0.112157588,0.809887113,0.063675204,1,,,,,,,,,,,,,,,,,,,,,,,
48,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,11,Skykomish Chinook (Snohomish),Skykomish R.,summer,1965,2019,2018,3229.232432,0.741141732,1391.309728,0,0.043319913,0.248033847,0.584966413,0.123679826,1,,,,,,,,,,,,,,,,,,,,,,,
48,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,11,Skykomish Chinook (Snohomish),Skykomish R.,summer,1965,2019,2019,1015.927935,0.589026915,812.3576837,0,0.030815044,0.140989168,0.134000376,0.694195412,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,1965,527.8787641,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,1966,1227.275696,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,1967,323.9613042,,355.5667477,0,0.00715944,0.2359684,0.10280201,0.65407016,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,1968,783.3006037,,567.7998062,0,0.03332651,0.03267831,0.88191757,0.0520776,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,1969,444.9333931,,457.9899513,0,0.03819843,0.2166704,0.17392343,0.57120774,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,1970,827.1583571,,562.4189385,0,0.00723173,0.16191536,0.75330025,0.07755265,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,1971,806.0415286,,768.3357769,0,0.02230559,0.03296283,0.60345822,0.34127336,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,1972,372.052267,,372.5029247,0,0.05306078,0.19139284,0.23139502,0.52415136,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,1973,672.6881006,,445.7590958,0,0.01541925,0.22267181,0.66265504,0.0992539,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,1974,1106.716005,,879.3732422,0,0.02548781,0.0758907,0.65798493,0.24063655,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,1975,937.1765035,,703.6108871,0,0.00923223,0.23046718,0.36832991,0.39197068,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,1976,1505.901341,,1581.763737,0,0.03689747,0.05418955,0.72844898,0.18046399,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,1977,1016.089992,,1246.166404,0,0.00232223,0.23096938,0.26103644,0.50567196,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,1978,2122.150741,,2378.325121,0,0.02423339,0.00979152,0.84182007,0.12415502,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,1979,462.8201771,,603.1835934,0,0.02137189,0.21655165,0.07323166,0.6888448,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,1980,1326.782613,,1095.183417,0,0.02167228,0.09696626,0.83227219,0.04908926,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,1981,968.9282667,,1136.240447,0,0.06128855,0.08129417,0.42415306,0.43326423,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,1982,828.7262406,,809.8044127,0,0.0378215,0.24478423,0.43614093,0.28125334,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,1983,1768.903788,,1931.248962,0,0.02518553,0.08308425,0.71275089,0.17897933,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,1984,1127.772668,,1566.024647,0,0.01268589,0.13523464,0.39635848,0.45572099,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,1985,1180.89831,,1924.283864,0,0.02486389,0.09238789,0.51813417,0.36461406,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,1986,1170.322052,,1470.423377,0,0.0078688,0.10042831,0.48556903,0.40613387,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,1987,882.4708747,,834.2979226,0,0.02677652,0.0579349,0.55654982,0.35873875,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,1988,538.0507416,,365.9142258,0,0.06095142,0.19792875,0.44498563,0.2961342,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,1989,967.9683333,,510.876454,0,0.01787294,0.21247179,0.61013584,0.15951944,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,1990,1302.18905,,1043.761631,0,0.02782822,0.07075378,0.69813965,0.20327834,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,1991,655.9864607,,616.2075343,0,0.03884291,0.11691115,0.37646183,0.46778411,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,1992,728.3877939,,609.088635,0,0.03339723,0.1977764,0.56262856,0.20619781,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,1993,2447.586207,,3034.227397,0,0.02057361,0.10071128,0.46502195,0.41369315,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,1994,543.4418605,,285.8126145,0,0.04643633,0.16660668,0.58114415,0.20581284,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,1995,595.9848331,,263.3329222,0,0.04034363,0.27175677,0.3528383,0.33506131,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,1996,1032,,311.8835654,0,0,0.16976176,0.78286877,0.04736946,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,1997,1939.034483,0.93688054,750.5787837,0,0.00887137,0.09177798,0.63777841,0.26157224,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,1998,1974.120879,0.71972501,413.9686257,0,0.03566934,0.12727259,0.50523718,0.33182088,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,1999,1455.410448,0.7732342,204.3095241,0,0.06745588,0.35321651,0.4130047,0.1663229,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,2000,1437.416058,0.87456202,479.4411687,0,0.00564842,0.16518647,0.63457479,0.19459032,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,2001,3602.750958,0.91501811,1223.314825,0,0.00298352,0.13990694,0.70888542,0.14822412,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,2002,2919.608696,,1273.401407,0,0.00575247,0.11039259,0.54239498,0.34145997,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,2003,1989.007092,,1086.390908,0,0.00468469,0.14897343,0.53363237,0.31270951,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,2004,3099.770574,,1999.108756,0,0.02289099,0.06129548,0.63748409,0.27832943,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,2005,1285.876344,0.75698166,1495.977158,0,0.00252106,0.13161946,0.28602701,0.57983247,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,2006,2782.169696,0.82638623,1771.682012,0,0.04243343,0.08711249,0.62050035,0.24995373,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,2007,1334,0.8803734,1094.964171,0,0,0.25800833,0.35528206,0.38670961,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,2008,2604.340314,0.85546128,1260.790937,0,0.01164572,0.12185438,0.76062993,0.10586997,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,2009,901.3918856,0.72503677,180.7055818,0,0.00628633,0.14073651,0.85297716,0,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,2010,1838.828571,0.88644945,285.7091741,0,0.02443713,0.15282108,0.8227418,0,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,2011,748.8,0.67948718,152.4501127,0,0.05623027,0.10083,0.84293974,0,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,2012,1426.551724,0.64612038,482.486803,0,0.04986426,0.24495778,0.58150792,0.12367004,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,2013,889,0.86614173,405.2115765,0,0,0.03646249,0.77313826,0.19039925,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,2014,848.0963855,0.83293556,321.0061353,0,0.00866403,0.17444154,0.44623421,0.37066022,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,2015,847.0217391,0.8371532,355.1044671,0,0.01532553,0.1156544,0.61199707,0.25702299,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,2016,1506.428571,0.74049708,578.1738289,0,0.08510885,0.309002,0.32262364,0.28326552,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,2017,1782.72973,0.80744986,636.8444453,0,0.01623923,0.20367958,0.73442484,0.04565635,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,2018,1228.781609,0.70826162,466.5684458,0,0.0431172,0.24340723,0.63697057,0.07650501,1,,,,,,,,,,,,,,,,,,,,,,,
49,"Salmon, Chinook (Puget Sound DPS)",Chinook,Whidbey Basin,12,Snoqualmie Chinook (Snohomish),Snoqualmie R.,fall,1965,2019,2019,707.3099269,0.65634218,387.2221398,0,0.02982739,0.12464569,0.35773762,0.4877893,1,,,,,,,,,,,,,,,,,,,,,,,
46,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,13,Sammamish Chinook,Sammamish R.,fall,1983,2019,1983,546.1213247,0.2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
46,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,13,Sammamish Chinook,Sammamish R.,fall,1983,2019,1984,358.6760672,0.2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
46,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,13,Sammamish Chinook,Sammamish R.,fall,1983,2019,1985,191.9181386,0.2,1267.10296,0,0.012186533,0.068456575,0.044450764,0.874906127,1,,,,,,,,,,,,,,,,,,,,,,,
46,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,13,Sammamish Chinook,Sammamish R.,fall,1983,2019,1986,556.8415206,0.2,219.7011888,0,0.044848596,0.535768219,0.264005922,0.155377264,1,,,,,,,,,,,,,,,,,,,,,,,
46,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,13,Sammamish Chinook,Sammamish R.,fall,1983,2019,1987,515.5299532,0.253899939,221.5228508,0,0.03175457,0.479481425,0.349604764,0.139159241,1,,,,,,,,,,,,,,,,,,,,,,,
46,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,13,Sammamish Chinook,Sammamish R.,fall,1983,2019,1988,391.4383562,0.437346955,333.9339157,0,0.026809603,0.392611255,0.567099193,0.013479949,1,,,,,,,,,,,,,,,,,,,,,,,
46,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,13,Sammamish Chinook,Sammamish R.,fall,1983,2019,1989,922.2262122,0.460462134,963.1432851,0,0.011111011,0.392035453,0.282316902,0.314536634,1,,,,,,,,,,,,,,,,,,,,,,,
46,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,13,Sammamish Chinook,Sammamish R.,fall,1983,2019,1990,1026.987479,0.318256744,1141.524936,0,0.005345899,0.241584471,0.574370866,0.178698764,1,,,,,,,,,,,,,,,,,,,,,,,
46,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,13,Sammamish Chinook,Sammamish R.,fall,1983,2019,1991,373.5144774,0.352874159,511.4931961,0,0.03071705,0.056936168,0.325800402,0.586546379,1,,,,,,,,,,,,,,,,,,,,,,,
46,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,13,Sammamish Chinook,Sammamish R.,fall,1983,2019,1992,353.7398526,0.514018783,432.7291005,0,0.0020531,0.515026832,0.12418133,0.358738738,1,,,,,,,,,,,,,,,,,,,,,,,
46,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,13,Sammamish Chinook,Sammamish R.,fall,1983,2019,1993,511.3785102,0.2,367.6250458,0,0.041637083,0.031653167,0.808071426,0.118638324,1,,,,,,,,,,,,,,,,,,,,,,,
46,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,13,Sammamish Chinook,Sammamish R.,fall,1983,2019,1994,910.0060816,0.409593571,456.3844887,0,0.000777659,0.563053084,0.0298508,0.406318457,1,,,,,,,,,,,,,,,,,,,,,,,
46,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,13,Sammamish Chinook,Sammamish R.,fall,1983,2019,1995,519.6128529,0.311449932,170.9574015,0,0.010160523,0.022931832,0.939338238,0.027569406,1,,,,,,,,,,,,,,,,,,,,,,,
46,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,13,Sammamish Chinook,Sammamish R.,fall,1983,2019,1996,188.7423453,0.2,29.33365955,0,0.031313789,0.25839379,0.032834459,0.677457962,1,,,,,,,,,,,,,,,,,,,,,,,
46,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,13,Sammamish Chinook,Sammamish R.,fall,1983,2019,1997,558.7121139,0.2,53.10330533,0,0.031423308,0.64712713,0.299668629,0.021780932,1,,,,,,,,,,,,,,,,,,,,,,,
46,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,13,Sammamish Chinook,Sammamish R.,fall,1983,2019,1998,1030.552445,0.2,87.13012205,0,0.038514653,0.386616948,0.449524486,0.125343913,1,,,,,,,,,,,,,,,,,,,,,,,
46,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,13,Sammamish Chinook,Sammamish R.,fall,1983,2019,1999,1012.535224,0.519269278,223.6626507,0,0.011954058,0.48400036,0.298130168,0.205915414,1,,,,,,,,,,,,,,,,,,,,,,,
46,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,13,Sammamish Chinook,Sammamish R.,fall,1983,2019,2000,659.1057536,0.644567062,412.2871766,0,0.016739161,0.199512853,0.519828444,0.263919542,1,,,,,,,,,,,,,,,,,,,,,,,
46,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,13,Sammamish Chinook,Sammamish R.,fall,1983,2019,2001,1733.222321,0.2,288.2410809,0,0.021740511,0.409334862,0.255184011,0.313740616,1,,,,,,,,,,,,,,,,,,,,,,,
46,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,13,Sammamish Chinook,Sammamish R.,fall,1983,2019,2002,1493.750707,0.376332339,594.5252084,0,0.007666485,0.356428679,0.46290308,0.173001757,1,,,,,,,,,,,,,,,,,,,,,,,
46,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,13,Sammamish Chinook,Sammamish R.,fall,1983,2019,2003,650,0.34,442.7926421,0,0,0.179769557,0.286773399,0.533457044,1,,,,,,,,,,,,,,,,,,,,,,,
46,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,13,Sammamish Chinook,Sammamish R.,fall,1983,2019,2004,1050.424901,0.2243083,506.5706443,0,0.025030551,0.210371457,0.285023054,0.479574939,1,,,,,,,,,,,,,,,,,,,,,,,
46,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,13,Sammamish Chinook,Sammamish R.,fall,1983,2019,2005,889.4282134,0.22517321,217.9641668,0,0.021446677,0.512657302,0.26748534,0.198410682,1,,,,,,,,,,,,,,,,,,,,,,,
46,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,13,Sammamish Chinook,Sammamish R.,fall,1983,2019,2006,2314.354913,0.28699955,792.6700069,0,0.030722215,0.253230765,0.680694568,0.035352451,1,,,,,,,,,,,,,,,,,,,,,,,
46,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,13,Sammamish Chinook,Sammamish R.,fall,1983,2019,2007,1339.001824,0.107692308,281.1196839,0,0.024338203,0.083051624,0.514852533,0.37775764,1,,,,,,,,,,,,,,,,,,,,,,,
46,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,13,Sammamish Chinook,Sammamish R.,fall,1983,2019,2008,1303.787344,0.122213682,448.9732169,0,0.001613254,0.455124445,0.087217251,0.456045051,1,,,,,,,,,,,,,,,,,,,,,,,
46,"Salmon, Chinook (Puget Sound DPS)",Chinook,Central/South Puget Sound,13,Sammamish Chinook,Sammamish R.,fall,1983,2019,2009,949.841397,0.050865801,58.83207602,0,0.025674834,0.055293622,0.82062443,0.098407113,1,,,,,,,,,,,,,,,,,,,,,,,
